Product Name_Flipkart,Product Name_Amazon,Product Link_Flipkart,Product Link_Amazon,Product Price_Flipkart,Product Price_Amazon,Price Difference
"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 256 GB)","OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 8GB RAM, 256GB Storage)",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-chromatic-gray-256-gb/p/itm2cd5a4e659035?pid=MOBGZJ45PS4AQ7BA&lid=LSTMOBGZJ45PS4AQ7BAJB1HID&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBGZJ45PS4AQ7BA.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/OnePlus-Nord-Chromatic-256GB-Storage/dp/B0BY8L3RZ6/ref=sr_1_14?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-14,20877.0,20549.0,328.0
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 128 GB)","OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 128GB Storage)",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-128-gb/p/itm2cd5a4e659035?pid=MOBGZJ3WM5SGTGVZ&lid=LSTMOBGZJ3WM5SGTGVZKPMPBL&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBGZJ3WM5SGTGVZ.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/OnePlus-Nord-Pastel-128GB-Storage/dp/B0BY8JZ22K/ref=sr_1_3?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-3,14372.0,15199.0,-827.0
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 256 GB)","OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 256GB Storage)",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-256-gb/p/itm2cd5a4e659035?pid=MOBGZJ3ZFQ8AKKRS&lid=LSTMOBGZJ3ZFQ8AKKRSOXTFW2&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBGZJ3ZFQ8AKKRS.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/OnePlus-Nord-Pastel-256GB-Storage/dp/B0BY8JV4PX/ref=sr_1_11?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-11,19488.0,20327.0,-839.0
"OnePlus Nord CE4 (Celadon Marble, 128 GB)","Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)",https://www.flipkart.com/oneplus-nord-ce4-celadon-marble-128-gb/p/itm5a09089114afb?pid=MOBGZN8YJ4KZ2KNH&lid=LSTMOBGZN8YJ4KZ2KNHLQ9XG7&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBGZN8YJ4KZ2KNH.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/Oneplus-Nord-Chrome-256GB-Storage/dp/B0CX5BZXLF/ref=sr_1_12?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-12,22844.0,24999.0,-2155.0
"OnePlus Nord CE4 (Celadon Marble, 256 GB)","Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)",https://www.flipkart.com/oneplus-nord-ce4-celadon-marble-256-gb/p/itm5a09089114afb?pid=MOBGZZGY8FRH5Y7R&lid=LSTMOBGZZGY8FRH5Y7R3UFKCO&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBGZZGY8FRH5Y7R.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/Oneplus-Nord-Chrome-256GB-Storage/dp/B0CX5BZXLF/ref=sr_1_12?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-12,25195.0,24999.0,196.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)","Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIMUGIO&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBGZNH6QUUVZGZN.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/Oneplus-Nord-Chrome-256GB-Storage/dp/B0CX5BZXLF/ref=sr_1_12?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-12,22425.0,24999.0,-2574.0
"OnePlus Nord CE4 (Dark Chrome, 256 GB)","Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-256-gb/p/itm5a09089114afb?pid=MOBGZZJHPCGUQWVM&lid=LSTMOBGZZJHPCGUQWVMGMDYJJ&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBGZZJHPCGUQWVM.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/Oneplus-Nord-Chrome-256GB-Storage/dp/B0CX5BZXLF/ref=sr_1_12?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-12,25068.0,24999.0,69.0
"OnePlus Nord CE4 lite 5G (MEGA BLUE, 128 GB)","OnePlus Nord CE4 Lite 5G (Mega Blue, 8GB RAM, 128GB Storage)",https://www.flipkart.com/oneplus-nord-ce4-lite-5g-mega-blue-128-gb/p/itm8fd5fdf300955?pid=MOBH25Z9CCTDDN3J&lid=LSTMOBH25Z9CCTDDN3JLAC1FQ&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBH25Z9CCTDDN3J.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/dp/B0D5YFZ946/ref=sr_1_4?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-4,17328.0,17999.0,-671.0
"OnePlus Nord CE4 lite 5G (MEGA BLUE, 256 GB)","OnePlus Nord CE4 Lite 5G (Mega Blue, 8GB RAM, 256GB Storage)",https://www.flipkart.com/oneplus-nord-ce4-lite-5g-mega-blue-256-gb/p/itm8fd5fdf300955?pid=MOBH25ZFCUBEFZ4X&lid=LSTMOBH25ZFCUBEFZ4XICWZTA&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBH25ZFCUBEFZ4X.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/OnePlus-Nord-Lite-256GB-Storage/dp/B0D5YF238N/ref=sr_1_7?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-7,20340.0,20999.0,-659.0
"OnePlus Nord CE4 lite 5G (SUPER SILVER, 128 GB)","OnePlus Nord CE4 Lite 5G (Super Silver, 8GB RAM, 128GB Storage)",https://www.flipkart.com/oneplus-nord-ce4-lite-5g-super-silver-128-gb/p/itm8fd5fdf300955?pid=MOBH25ZDPHNF38XJ&lid=LSTMOBH25ZDPHNF38XJH0WQ7J&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBH25ZDPHNF38XJ.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/OnePlus-Super-Silver-128GB-Storage/dp/B0D5YCYS1G/ref=sr_1_2?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-2,17666.0,17999.0,-333.0
"OnePlus Nord CE4 lite 5G (SUPER SILVER, 256 GB)","OnePlus Nord CE4 Lite 5G (Super Silver, 8GB RAM, 256GB Storage)",https://www.flipkart.com/oneplus-nord-ce4-lite-5g-super-silver-256-gb/p/itm8fd5fdf300955?pid=MOBH25ZHYFXEKGDB&lid=LSTMOBH25ZHYFXEKGDBFGJ4ZE&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBH25ZHYFXEKGDB.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/OnePlus-Nord-5G-Silver-Storage/dp/B0D5YD7QSS/ref=sr_1_6?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-6,23978.0,20999.0,2979.0
"OnePlus Nord CE4 lite 5G (ULTRA ORANGE, 128 GB)","OnePlus Nord CE4 Lite 5G (Ultra Orange, 8GB RAM, 128GB Storage)",https://www.flipkart.com/oneplus-nord-ce4-lite-5g-ultra-orange-128-gb/p/itm8fd5fdf300955?pid=MOBH25ZEZBY3ZGBF&lid=LSTMOBH25ZEZBY3ZGBF7LFGNJ&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBH25ZEZBY3ZGBF.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/OnePlus-Ultra-Orange-128GB-Storage/dp/B0D5YDJ5QM/ref=sr_1_5?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-5,17484.0,17999.0,-515.0
"OnePlus Nord CE4 lite 5G (ULTRA ORANGE, 256 GB)","OnePlus Nord CE4 Lite 5G (Ultra Orange, 8GB RAM, 256GB Storage)",https://www.flipkart.com/oneplus-nord-ce4-lite-5g-ultra-orange-256-gb/p/itm8fd5fdf300955?pid=MOBH25ZHN4MRWKFT&lid=LSTMOBH25ZHN4MRWKFTKRPAZJ&marketplace=FLIPKART&q=Oneplus+5g&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=c0dee435-dc05-41d1-9f92-22b6723954cc.MOBH25ZHN4MRWKFT.SEARCH&ppt=None&ppn=None&ssid=xdqus8thxc0000001735822475039&qH=7165a04c75ca4a27,https://www.amazon.in/OnePlus-Ultra-Orange-256GB-Storage/dp/B0D5YDT6XK/ref=sr_1_9?dib=eyJ2IjoiMSJ9.FsqlbJVpvstbdYDRqGZQc6sspwPQdvniEWYY6P3eu1WY0WQICUvVMtP1kUnRhSHaWbLHjtomPR5dOFHg-yX_f64ydEfm_U0eB9694HYOl0MRN8n427opicf7BHmXNolfpkjQikk04Kz2hevlc8wC54jkExyIW_x2sE1pe-I0v7e8aQUr39BPgRLNPidlOABiPb4e17HzmAF6RPMAJ_rrGLBozQNxlvy99CHdAt3ACDo.LSppXGzQPlD5a2iNZAkY2-iNzeE0kUvmsXFuhYNZ4rg&dib_tag=se&keywords=Oneplus+5g&nsdOptOutParam=true&qid=1735822336&sr=8-9,22999.0,20999.0,2000.0
