Product Name_Flipkart,Product Name_Amazon,Product Link_Flipkart,Product Link_Amazon,Product Price_Flipkart,Product Price_Amazon,Price Difference
"SAMSUNG Galaxy M35 5G (Thunder Grey, 128 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-m35-5g-thunder-grey-128-gb/p/itm94360d23ec184?pid=MOBH2Z9YE2ZF9E6P&lid=LSTMOBH2Z9YE2ZF9E6PFJDWAW&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBH2Z9YE2ZF9E6P.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,17799.0,11460.0,6339.0
"SAMSUNG Galaxy S23 5G (Cream, 128 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGMFFX5XYE8MZN.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,37999.0,11460.0,26539.0
"SAMSUNG Galaxy S23 5G (Cream, 256 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s23-5g-cream-256-gb/p/itm745d4b532623e?pid=MOBGMFFXURCVYANE&lid=LSTMOBGMFFXURCVYANE4SRNTK&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGMFFXURCVYANE.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,42999.0,11460.0,31539.0
"SAMSUNG Galaxy S23 5G (Green, 128 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s23-5g-green-128-gb/p/itm7cdd081996dc8?pid=MOBGNPGYWGZAUZGK&lid=LSTMOBGNPGYWGZAUZGKLQSOT0&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGNPGYWGZAUZGK.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,37999.0,11460.0,26539.0
"SAMSUNG Galaxy S23 5G (Green, 256 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s23-5g-green-256-gb/p/itm6840743bfd1ef?pid=MOBGMFFXB7RGPNET&lid=LSTMOBGMFFXB7RGPNETJZGNDL&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGMFFXB7RGPNET.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,42999.0,11460.0,31539.0
"SAMSUNG Galaxy S23 5G (Lavender, 128 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s23-5g-lavender-128-gb/p/itmd3e8445fc75c9?pid=MOBGNPGZFWUKKJGR&lid=LSTMOBGNPGZFWUKKJGRF0SBQA&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGNPGZFWUKKJGR.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,37999.0,11460.0,26539.0
"SAMSUNG Galaxy S23 5G (Lavender, 256 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s23-5g-lavender-256-gb/p/itmfbae75e3840e1?pid=MOBGMFFXDQTGNWVK&lid=LSTMOBGMFFXDQTGNWVKWE3VH0&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGMFFXDQTGNWVK.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,42999.0,11460.0,31539.0
"SAMSUNG Galaxy S23 5G (Phantom Black, 128 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s23-5g-phantom-black-128-gb/p/itm1f3efe01d1c61?pid=MOBGNPGZVX4PCTTF&lid=LSTMOBGNPGZVX4PCTTFYWYWBL&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGNPGZVX4PCTTF.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,37999.0,11460.0,26539.0
"SAMSUNG Galaxy S23 5G (Phantom Black, 256 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s23-5g-phantom-black-256-gb/p/itm347e695feffe7?pid=MOBGMFFXPNSHBGRC&lid=LSTMOBGMFFXPNSHBGRCPG5BZP&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGMFFXPNSHBGRC.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,42999.0,11460.0,31539.0
"SAMSUNG Galaxy S23 FE (Graphite, 128 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s23-fe-graphite-128-gb/p/itme751066521899?pid=MOBGVTA2836DQWTT&lid=LSTMOBGVTA2836DQWTTISGIME&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGVTA2836DQWTT.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,30999.0,11460.0,19539.0
"SAMSUNG Galaxy S23 FE (Graphite, 256 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s23-fe-graphite-256-gb/p/itm3dd39c0d1ec9c?pid=MOBGVTA2GWPSR57X&lid=LSTMOBGVTA2GWPSR57XIIBGXC&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGVTA2GWPSR57X.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,33999.0,11460.0,22539.0
"SAMSUNG Galaxy S24+ 5G (Cobalt Violet, 256 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s24-5g-cobalt-violet-256-gb/p/itm46fc37ddc7255?pid=MOBGX2F3GDX7QYFT&lid=LSTMOBGX2F3GDX7QYFTDDMJ7Z&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGX2F3GDX7QYFT.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,64999.0,11460.0,53539.0
"SAMSUNG Galaxy S24+ 5G (Onyx Black, 256 GB)","Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",https://www.flipkart.com/samsung-galaxy-s24-5g-onyx-black-256-gb/p/itm325da4a26d7bb?pid=MOBGX2F3HVJYNHUV&lid=LSTMOBGX2F3HVJYNHUVPMFBMF&marketplace=FLIPKART&q=samsung+5g&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=d2148980-674a-49dc-a8df-372bd12c7968.MOBGX2F3HVJYNHUV.SEARCH&ppt=None&ppn=None&ssid=u6vywtc2cg0000001735652564565&qH=907dfcc0cd6c6ca0,https://www.amazon.in/Samsung-Galaxy-Storage-without-Charger/dp/B0CS35XMKY/ref=mp_s_a_1_10?dib=eyJ2IjoiMSJ9.cTHFKPb_vfhi9hSByqPm43oztV8LLp1ZC9htV-1750xrq9IfcTTPfNx_M5BvT26k4B9rGfrQ9Du8fipOP22LhXOqnesVWxe3qZd8xBFySuV1TGTj4tslMnlcTonmRYCl_WkMa56omgJP9YVHtLiAkeUG3TVG0ftbXMex0nNoIfg6MrzrWkdMVwZVJ7zcF9kPGb-Bf0I_OHwU01Il7J71yw.wsSfpY34XyrcdllCBMxmPsjgmlVvWZzpKmPUf3QmY1c&dib_tag=se&keywords=samsung+5g&nsdOptOutParam=true&qid=1735652561&sr=8-10,64999.0,11460.0,53539.0
